LONG;LAT
149.6998225262;-36.8395008442
149.7002053003;-36.8394921448
149.7005880742;-36.8394834443
149.700970848;-36.8394747424
149.7013536216;-36.8394660394
149.7017363951;-36.8394573351
149.7021191683;-36.8394486296
149.7025019414;-36.8394399228
149.7028847144;-36.8394312148
149.7032674872;-36.8394225056
149.7036502598;-36.8394137952
149.7040330322;-36.8394050835
149.7044158045;-36.8393963706
149.7047985766;-36.8393876565
149.7051813486;-36.8393789411
149.7055641204;-36.8393702245
149.705946892;-36.8393615067
149.7063296635;-36.8393527877
149.7067124348;-36.8393440674
149.7070952059;-36.8393353459
149.7074779769;-36.8393266231
149.7078607477;-36.8393178992
149.7082435184;-36.8393091739
149.7086262888;-36.8393004475
149.7090090591;-36.8392917198
149.7093918293;-36.8392829909
149.7097745993;-36.8392742608
149.7101573691;-36.8392655295
149.7105401387;-36.8392567969
149.7109229082;-36.839248063
149.7113056776;-36.839239328
149.7116884467;-36.8392305917
149.7120712157;-36.8392218542
149.7124539845;-36.8392131155
149.7128367532;-36.8392043755
149.7132195217;-36.8391956343
149.71360229;-36.8391868918
149.7139850582;-36.8391781482
149.7143678262;-36.8391694033
149.714750594;-36.8391606572
149.7151333617;-36.8391519098
149.7155161292;-36.8391431612
149.7158988965;-36.8391344114
149.7162816637;-36.8391256603
149.7166644307;-36.8391169081
149.7170471976;-36.8391081546
149.7174299643;-36.8390993998
149.7178127308;-36.8390906439
149.7181954971;-36.8390818866
149.7185782633;-36.8390731282
149.7189610293;-36.8390643686
149.691029464;-36.8400082557
149.6914122434;-36.8399995845
149.6917950226;-36.8399909121
149.6921778017;-36.8399822385
149.6925605806;-36.8399735636
149.6929433593;-36.8399648876
149.6933261379;-36.8399562103
149.6937089163;-36.8399475317
149.6940916946;-36.839938852
149.6944744727;-36.839930171
149.6948572506;-36.8399214887
149.6952400284;-36.8399128053
149.695622806;-36.8399041206
149.6960055834;-36.8398954346
149.6963883607;-36.8398867475
149.6967711378;-36.8398780591
149.6971539147;-36.8398693695
149.6975366915;-36.8398606786
149.6979194681;-36.8398519866
149.6983022445;-36.8398432933
149.6986850208;-36.8398345987
149.6990677969;-36.839825903
149.6994505729;-36.839817206
149.6998333487;-36.8398085077
149.7002161243;-36.8397998083
149.7005988998;-36.8397911076
149.7009816751;-36.8397824057
149.7013644502;-36.8397737025
149.7017472252;-36.8397649981
149.70213;-36.8397562925
149.7025127746;-36.8397475857
149.7028955491;-36.8397388776
149.7032783234;-36.8397301683
149.7036610976;-36.8397214578
149.7040438715;-36.839712746
149.7044266454;-36.839704033
149.704809419;-36.8396953188
149.7051921925;-36.8396866033
149.7055749658;-36.8396778866
149.705957739;-36.8396691687
149.706340512;-36.8396604495
149.7067232848;-36.8396517292
149.7071060575;-36.8396430075
149.70748883;-36.8396342847
149.7078716023;-36.8396255606
149.7082543745;-36.8396168353
149.7086371465;-36.8396081088
149.7090199183;-36.839599381
149.70940269;-36.839590652
149.7097854615;-36.8395819218
149.7101682329;-36.8395731904
149.7105510041;-36.8395644577
149.7109337751;-36.8395557238
149.7113165459;-36.8395469886
149.7116993166;-36.8395382522
149.7120820871;-36.8395295146
149.7124648575;-36.8395207758
149.7128476277;-36.8395120357
149.7132303977;-36.8395032944
149.7136131676;-36.8394945519
149.7139959373;-36.8394858081
149.7143787068;-36.8394770631
149.7147614762;-36.8394683169
149.7151442454;-36.8394595694
149.7155270144;-36.8394508208
149.7159097833;-36.8394420708
149.716292552;-36.8394333197
149.7166753205;-36.8394245673
149.7170580889;-36.8394158137
149.7174408571;-36.8394070589
149.7178236252;-36.8393983028
149.718206393;-36.8393895455
149.7185891607;-36.839380787
149.7189719283;-36.8393720272
149.6910402514;-36.8403159214
149.6914230324;-36.8403072501
149.6918058131;-36.8402985776
149.6921885937;-36.8402899039
149.6925713742;-36.840281229
149.6929541544;-36.8402725528
149.6933369346;-36.8402638754
149.6937197145;-36.8402551968
149.6941024943;-36.8402465169
149.6944852739;-36.8402378358
149.6948680534;-36.8402291535
149.6952508326;-36.8402204699
149.6956336118;-36.8402117851
149.6960163907;-36.8402030991
149.6963991695;-36.8401944119
149.6967819482;-36.8401857234
149.6971647266;-36.8401770337
149.6975475049;-36.8401683427
149.6979302831;-36.8401596506
149.6983130611;-36.8401509572
149.6986958389;-36.8401422625
149.6990786165;-36.8401335667
149.699461394;-36.8401248696
149.6998441713;-36.8401161712
149.7002269485;-36.8401074717
149.7006097255;-36.8400987709
149.7009925023;-36.8400900689
149.701375279;-36.8400813656
149.7017580555;-36.8400726611
149.7021408318;-36.8400639554
149.702523608;-36.8400552485
149.702906384;-36.8400465403
149.7032891598;-36.8400378309
149.7036719355;-36.8400291203
149.704054711;-36.8400204084
149.7044374864;-36.8400116953
149.7048202615;-36.840002981
149.7052030366;-36.8399942654
149.7055858114;-36.8399855487
149.7059685861;-36.8399768306
149.7063513606;-36.8399681114
149.706734135;-36.8399593909
149.7071169092;-36.8399506692
149.7074996832;-36.8399419463
149.7078824571;-36.8399332221
149.7082652308;-36.8399244967
149.7086480043;-36.8399157701
149.7090307777;-36.8399070422
149.7094135509;-36.8398983131
149.7097963239;-36.8398895828
149.7101790968;-36.8398808512
149.7105618695;-36.8398721185
149.7109446421;-36.8398633844
149.7113274145;-36.8398546492
149.7117101867;-36.8398459127
149.7120929587;-36.839837175
149.7124757306;-36.8398284361
149.7128585023;-36.8398196959
149.7132412739;-36.8398109545
149.7136240453;-36.8398022119
149.7140068165;-36.839793468
149.7143895876;-36.8397847229
149.7147723585;-36.8397759766
149.7151551292;-36.8397672291
149.7155378998;-36.8397584803
149.7159206702;-36.8397497303
149.7163034404;-36.839740979
149.7166862105;-36.8397322265
149.7170689804;-36.8397234728
149.7174517501;-36.8397147179
149.7178345197;-36.8397059617
149.7182172891;-36.8396972043
149.7186000583;-36.8396884457
149.7189828274;-36.8396796859
149.6910510391;-36.8406235871
149.6914338215;-36.8406149157
149.6918166038;-36.8406062431
149.6921993859;-36.8405975693
149.6925821679;-36.8405888943
149.6929649497;-36.840580218
149.6933477314;-36.8405715405
149.6937305128;-36.8405628618
149.6941132941;-36.8405541818
149.6944960753;-36.8405455006
149.6948788563;-36.8405368182
149.6952616371;-36.8405281346
149.6956444177;-36.8405194497
149.6960271982;-36.8405107636
149.6964099786;-36.8405020762
149.6967927587;-36.8404933876
149.6971755387;-36.8404846978
149.6975583186;-36.8404760068
149.6979410982;-36.8404673145
149.6983238777;-36.840458621
149.6987066571;-36.8404499263
149.6990894363;-36.8404412303
149.6994722153;-36.8404325331
149.6998549941;-36.8404238347
149.7002377728;-36.8404151351
149.7006205513;-36.8404064342
149.7010033297;-36.8403977321
149.7013861079;-36.8403890287
149.7017688859;-36.8403803241
149.7021516638;-36.8403716183
149.7025344415;-36.8403629113
149.702917219;-36.840354203
149.7032999964;-36.8403454935
149.7036827736;-36.8403367828
149.7040655506;-36.8403280708
149.7044483275;-36.8403193576
149.7048311042;-36.8403106432
149.7052138808;-36.8403019276
149.7055966572;-36.8402932107
149.7059794334;-36.8402844926
149.7063622094;-36.8402757732
149.7067449853;-36.8402670527
149.7071277611;-36.8402583309
149.7075105366;-36.8402496078
149.707893312;-36.8402408835
149.7082760872;-36.8402321581
149.7086588623;-36.8402234313
149.7090416372;-36.8402147034
149.7094244119;-36.8402059742
149.7098071865;-36.8401972438
149.7101899609;-36.8401885121
149.7105727352;-36.8401797792
149.7109555092;-36.8401710451
149.7113382832;-36.8401623098
149.7117210569;-36.8401535732
149.7121038305;-36.8401448354
149.7124866039;-36.8401360964
149.7128693772;-36.8401273561
149.7132521502;-36.8401186146
149.7136349232;-36.8401098719
149.7140176959;-36.8401011279
149.7144004685;-36.8400923827
149.7147832409;-36.8400836363
149.7151660132;-36.8400748887
149.7155487853;-36.8400661398
149.7159315572;-36.8400573897
149.716314329;-36.8400486383
149.7166971006;-36.8400398858
149.717079872;-36.840031132
149.7174626433;-36.8400223769
149.7178454144;-36.8400136207
149.7182281853;-36.8400048632
149.7186109561;-36.8399961044
149.7189937267;-36.8399873445
149.6910618268;-36.8409312528
149.6914446108;-36.8409225813
149.6918273947;-36.8409139086
149.6922101783;-36.8409052347
149.6925929618;-36.8408965596
149.6929757451;-36.8408878832
149.6933585283;-36.8408792056
149.6937413113;-36.8408705268
149.6941240942;-36.8408618467
149.6945068768;-36.8408531655
149.6948896594;-36.8408444829
149.6952724417;-36.8408357992
149.6956552239;-36.8408271142
149.6960380059;-36.840818428
149.6964207878;-36.8408097405
149.6968035695;-36.8408010519
149.697186351;-36.840792362
149.6975691324;-36.8407836708
149.6979519136;-36.8407749785
149.6983346946;-36.8407662849
149.6987174755;-36.84075759
149.6991002562;-36.840748894
149.6994830367;-36.8407401967
149.6998658171;-36.8407314982
149.7002485973;-36.8407227984
149.7006313774;-36.8407140974
149.7010141573;-36.8407053952
149.701396937;-36.8406966918
149.7017797165;-36.8406879871
149.7021624959;-36.8406792812
149.7025452752;-36.8406705741
149.7029280542;-36.8406618657
149.7033108331;-36.8406531561
149.7036936119;-36.8406444453
149.7040763904;-36.8406357332
149.7044591688;-36.8406270199
149.7048419471;-36.8406183054
149.7052247252;-36.8406095897
149.7056075031;-36.8406008727
149.7059902808;-36.8405921545
149.7063730584;-36.840583435
149.7067558358;-36.8405747144
149.7071386131;-36.8405659925
149.7075213902;-36.8405572693
149.7079041671;-36.840548545
149.7082869439;-36.8405398194
149.7086697205;-36.8405310926
149.7090524969;-36.8405223645
149.7094352732;-36.8405136352
149.7098180493;-36.8405049047
149.7102008252;-36.840496173
149.710583601;-36.84048744
149.7109663766;-36.8404787058
149.711349152;-36.8404699703
149.7117319273;-36.8404612337
149.7121147024;-36.8404524958
149.7124974774;-36.8404437566
149.7128802521;-36.8404350163
149.7132630268;-36.8404262747
149.7136458012;-36.8404175318
149.7140285755;-36.8404087878
149.7144113496;-36.8404000425
149.7147941236;-36.840391296
149.7151768974;-36.8403825482
149.715559671;-36.8403737993
149.7159424445;-36.8403650491
149.7163252177;-36.8403562976
149.7167079909;-36.840347545
149.7170907638;-36.8403387911
149.7174735366;-36.8403300359
149.7178563093;-36.8403212796
149.7182390817;-36.840312522
149.718621854;-36.8403037632
149.7190046262;-36.8402950031
149.6910726148;-36.8412389184
149.6914554003;-36.8412302469
149.6918381857;-36.8412215741
149.6922209708;-36.8412129001
149.6926037559;-36.8412042249
149.6929865407;-36.8411955484
149.6933693254;-36.8411868707
149.69375211;-36.8411781918
149.6941348943;-36.8411695116
149.6945176786;-36.8411608303
149.6949004626;-36.8411521476
149.6952832465;-36.8411434638
149.6956660302;-36.8411347787
149.6960488137;-36.8411260924
149.6964315971;-36.8411174049
149.6968143804;-36.8411087161
149.6971971634;-36.8411000261
149.6975799463;-36.8410913349
149.697962729;-36.8410826424
149.6983455116;-36.8410739487
149.698728294;-36.8410652538
149.6991110763;-36.8410565576
149.6994938583;-36.8410478602
149.6998766402;-36.8410391616
149.700259422;-36.8410304618
149.7006422036;-36.8410217607
149.701024985;-36.8410130584
149.7014077662;-36.8410043548
149.7017905473;-36.8409956501
149.7021733283;-36.8409869441
149.702556109;-36.8409782368
149.7029388896;-36.8409695284
149.70332167;-36.8409608187
149.7037044503;-36.8409521078
149.7040872304;-36.8409433956
149.7044700103;-36.8409346822
149.7048527901;-36.8409259676
149.7052355697;-36.8409172518
149.7056183492;-36.8409085347
149.7060011284;-36.8408998164
149.7063839076;-36.8408910968
149.7067666865;-36.8408823761
149.7071494653;-36.8408736541
149.7075322439;-36.8408649308
149.7079150224;-36.8408562064
149.7082978007;-36.8408474807
149.7086805788;-36.8408387538
149.7090633567;-36.8408300256
149.7094461345;-36.8408212962
149.7098289122;-36.8408125656
149.7102116896;-36.8408038338
149.7105944669;-36.8407951007
149.7109772441;-36.8407863664
149.7113600211;-36.8407776309
149.7117427979;-36.8407688941
149.7121255745;-36.8407601561
149.712508351;-36.8407514169
149.7128911273;-36.8407426764
149.7132739034;-36.8407339347
149.7136566794;-36.8407251918
149.7140394552;-36.8407164476
149.7144222309;-36.8407077023
149.7148050064;-36.8406989557
149.7151877817;-36.8406902078
149.7155705568;-36.8406814587
149.7159533318;-36.8406727084
149.7163361067;-36.8406639569
149.7167188813;-36.8406552041
149.7171016558;-36.8406464501
149.7174844301;-36.8406376949
149.7178672043;-36.8406289384
149.7182499783;-36.8406201808
149.7186327521;-36.8406114218
149.7190155258;-36.8406026617
149.6910834029;-36.8415465841
149.6914661899;-36.8415379124
149.6918489768;-36.8415292396
149.6922317635;-36.8415205655
149.6926145501;-36.8415118901
149.6929973365;-36.8415032136
149.6933801227;-36.8414945358
149.6937629088;-36.8414858568
149.6941456947;-36.8414771765
149.6945284804;-36.841468495
149.694911266;-36.8414598123
149.6952940514;-36.8414511284
149.6956768367;-36.8414424432
149.6960596217;-36.8414337568
149.6964424067;-36.8414250692
149.6968251914;-36.8414163803
149.697207976;-36.8414076902
149.6975907604;-36.8413989989
149.6979735447;-36.8413903063
149.6983563288;-36.8413816125
149.6987391127;-36.8413729175
149.6991218965;-36.8413642212
149.6995046801;-36.8413555238
149.6998874635;-36.841346825
149.7002702468;-36.8413381251
149.7006530299;-36.8413294239
149.7010358129;-36.8413207215
149.7014185957;-36.8413120179
149.7018013783;-36.841303313
149.7021841607;-36.8412946069
149.702566943;-36.8412858996
149.7029497251;-36.841277191
149.7033325071;-36.8412684812
149.7037152889;-36.8412597702
149.7040980705;-36.841251058
149.704480852;-36.8412423445
149.7048636333;-36.8412336298
149.7052464144;-36.8412249138
149.7056291954;-36.8412161967
149.7060119762;-36.8412074783
149.7063947569;-36.8411987586
149.7067775373;-36.8411900378
149.7071603177;-36.8411813157
149.7075430978;-36.8411725923
149.7079258778;-36.8411638678
149.7083086576;-36.841155142
149.7086914373;-36.841146415
149.7090742168;-36.8411376867
149.7094569961;-36.8411289572
149.7098397753;-36.8411202265
149.7102225542;-36.8411114946
149.7106053331;-36.8411027614
149.7109881117;-36.841094027
149.7113708902;-36.8410852914
149.7117536686;-36.8410765545
149.7121364468;-36.8410678164
149.7125192248;-36.8410590771
149.7129020026;-36.8410503365
149.7132847803;-36.8410415947
149.7136675578;-36.8410328517
149.7140503351;-36.8410241075
149.7144331123;-36.841015362
149.7148158893;-36.8410066153
149.7151986662;-36.8409978674
149.7155814429;-36.8409891182
149.7159642194;-36.8409803678
149.7163469957;-36.8409716161
149.7167297719;-36.8409628633
149.717112548;-36.8409541092
149.7174953238;-36.8409453539
149.7178780995;-36.8409365973
149.718260875;-36.8409278395
149.7186436504;-36.8409190805
149.7190264256;-36.8409103203
149.6910941912;-36.8418542497
149.6914769797;-36.841845578
149.6918597682;-36.841836905
149.6922425564;-36.8418282308
149.6926253445;-36.8418195554
149.6930081324;-36.8418108787
149.6933909202;-36.8418022008
149.6937737078;-36.8417935217
149.6941564952;-36.8417848414
149.6945392825;-36.8417761598
149.6949220696;-36.841767477
149.6953048565;-36.8417587929
149.6956876433;-36.8417501077
149.6960704299;-36.8417414212
149.6964532164;-36.8417327334
149.6968360026;-36.8417240445
149.6972187888;-36.8417153543
149.6976015747;-36.8417066628
149.6979843605;-36.8416979702
149.6983671461;-36.8416892763
149.6987499316;-36.8416805812
149.6991327169;-36.8416718848
149.699515502;-36.8416631873
149.699898287;-36.8416544885
149.7002810718;-36.8416457884
149.7006638564;-36.8416370871
149.7010466409;-36.8416283846
149.7014294252;-36.8416196809
149.7018122094;-36.8416109759
149.7021949934;-36.8416022697
149.7025777772;-36.8415935623
149.7029605608;-36.8415848537
149.7033433443;-36.8415761438
149.7037261277;-36.8415674327
149.7041089108;-36.8415587203
149.7044916938;-36.8415500067
149.7048744767;-36.8415412919
149.7052572593;-36.8415325759
149.7056400418;-36.8415238586
149.7060228242;-36.8415151401
149.7064056063;-36.8415064204
149.7067883883;-36.8414976994
149.7071711702;-36.8414889772
149.7075539519;-36.8414802538
149.7079367334;-36.8414715291
149.7083195147;-36.8414628033
149.7087022959;-36.8414540761
149.7090850769;-36.8414453478
149.7094678578;-36.8414366182
149.7098506385;-36.8414278874
149.710233419;-36.8414191554
149.7106161994;-36.8414104221
149.7109989796;-36.8414016876
149.7113817596;-36.8413929519
149.7117645395;-36.8413842149
149.7121473192;-36.8413754767
149.7125300987;-36.8413667373
149.7129128781;-36.8413579966
149.7132956573;-36.8413492548
149.7136784363;-36.8413405116
149.7140612152;-36.8413317673
149.7144439939;-36.8413230217
149.7148267725;-36.8413142749
149.7152095508;-36.8413055269
149.7155923291;-36.8412967776
149.7159751071;-36.8412880271
149.716357885;-36.8412792754
149.7167406627;-36.8412705224
149.7171234403;-36.8412617682
149.7175062177;-36.8412530128
149.7178889949;-36.8412442562
149.7182717719;-36.8412354983
149.7186545488;-36.8412267392
149.7190373256;-36.8412179788
149.6911049796;-36.8421619153
149.6914877697;-36.8421532435
149.6918705597;-36.8421445704
149.6922533494;-36.8421358961
149.6926361391;-36.8421272206
149.6930189285;-36.8421185439
149.6934017178;-36.8421098659
149.6937845069;-36.8421011867
149.6941672959;-36.8420925062
149.6945500847;-36.8420838245
149.6949328733;-36.8420751416
149.6953156618;-36.8420664575
149.6956984501;-36.8420577721
149.6960812382;-36.8420490855
149.6964640262;-36.8420403977
149.696846814;-36.8420317086
149.6972296017;-36.8420230183
149.6976123892;-36.8420143268
149.6979951765;-36.8420056341
149.6983779636;-36.8419969401
149.6987607506;-36.8419882449
149.6991435375;-36.8419795484
149.6995263241;-36.8419708507
149.6999091106;-36.8419621518
149.700291897;-36.8419534517
149.7006746831;-36.8419447503
149.7010574691;-36.8419360477
149.701440255;-36.8419273439
149.7018230407;-36.8419186388
149.7022058262;-36.8419099326
149.7025886115;-36.841901225
149.7029713967;-36.8418925163
149.7033541817;-36.8418838063
149.7037369666;-36.8418750951
149.7041197513;-36.8418663826
149.7045025358;-36.841857669
149.7048853202;-36.8418489541
149.7052681044;-36.8418402379
149.7056508884;-36.8418315206
149.7060336723;-36.841822802
149.706416456;-36.8418140821
149.7067992395;-36.8418053611
149.7071820229;-36.8417966388
149.7075648061;-36.8417879153
149.7079475891;-36.8417791905
149.708330372;-36.8417704645
149.7087131547;-36.8417617373
149.7090959373;-36.8417530089
149.7094787197;-36.8417442792
149.7098615019;-36.8417355483
149.710244284;-36.8417268161
149.7106270658;-36.8417180828
149.7110098476;-36.8417093482
149.7113926291;-36.8417006124
149.7117754105;-36.8416918753
149.7121581918;-36.841683137
149.7125409728;-36.8416743975
149.7129237537;-36.8416656567
149.7133065345;-36.8416569148
149.713689315;-36.8416481715
149.7140720954;-36.8416394271
149.7144548757;-36.8416306814
149.7148376558;-36.8416219345
149.7152204357;-36.8416131864
149.7156032154;-36.841604437
149.715985995;-36.8415956864
149.7163687744;-36.8415869346
149.7167515537;-36.8415781815
149.7171343327;-36.8415694273
149.7175171117;-36.8415606717
149.7178998904;-36.841551915
149.718282669;-36.841543157
149.7186654474;-36.8415343978
149.7190482257;-36.8415256373
149.6911157682;-36.8424695809
149.6914985598;-36.842460909
149.6918813513;-36.8424522358
149.6922641426;-36.8424435614
149.6926469338;-36.8424348858
149.6930297248;-36.842426209
149.6934125156;-36.8424175309
149.6937953062;-36.8424088516
149.6941780967;-36.842400171
149.6945608871;-36.8423914893
149.6949436772;-36.8423828063
149.6953264672;-36.842374122
149.6957092571;-36.8423654366
149.6960920467;-36.8423567499
149.6964748362;-36.8423480619
149.6968576256;-36.8423393728
149.6972404148;-36.8423306824
149.6976232038;-36.8423219908
149.6980059926;-36.8423132979
149.6983887813;-36.8423046038
149.6987715698;-36.8422959085
149.6991543582;-36.842287212
149.6995371464;-36.8422785142
149.6999199344;-36.8422698152
149.7003027223;-36.842261115
149.70068551;-36.8422524135
149.7010682975;-36.8422437108
149.7014510849;-36.8422350069
149.7018338721;-36.8422263017
149.7022166591;-36.8422175953
149.702599446;-36.8422088877
149.7029822327;-36.8422001789
149.7033650193;-36.8421914688
149.7037478057;-36.8421827575
149.7041305919;-36.8421740449
149.704513378;-36.8421653312
149.7048961639;-36.8421566162
149.7052789496;-36.8421478999
149.7056617351;-36.8421391825
149.7060445205;-36.8421304638
149.7064273058;-36.8421217438
149.7068100908;-36.8421130227
149.7071928758;-36.8421043003
149.7075756605;-36.8420955767
149.7079584451;-36.8420868518
149.7083412295;-36.8420781258
149.7087240137;-36.8420693984
149.7091067978;-36.8420606699
149.7094895817;-36.8420519401
149.7098723655;-36.8420432091
149.7102551491;-36.8420344769
149.7106379325;-36.8420257434
149.7110207157;-36.8420170087
149.7114034988;-36.8420082728
149.7117862818;-36.8419995357
149.7121690645;-36.8419907973
149.7125518471;-36.8419820577
149.7129346295;-36.8419733168
149.7133174118;-36.8419645747
149.7137001939;-36.8419558314
149.7140829758;-36.8419470869
149.7144657576;-36.8419383411
149.7148485392;-36.8419295941
149.7152313207;-36.8419208459
149.7156141019;-36.8419120964
149.715996883;-36.8419033457
149.716379664;-36.8418945938
149.7167624448;-36.8418858406
149.7171452254;-36.8418770863
149.7175280058;-36.8418683306
149.7179107861;-36.8418595738
149.7182935662;-36.8418508157
149.7186763462;-36.8418420564
149.719059126;-36.8418332959
149.691126557;-36.8427772465
149.6915093501;-36.8427685745
149.6918921431;-36.8427599012
149.692274936;-36.8427512267
149.6926577287;-36.842742551
149.6930405212;-36.8427338741
149.6934233135;-36.8427251959
149.6938061057;-36.8427165165
149.6941888977;-36.8427078358
149.6945716896;-36.842699154
149.6949544813;-36.8426904709
149.6953372728;-36.8426817865
149.6957200642;-36.842673101
149.6961028554;-36.8426644142
149.6964856464;-36.8426557262
149.6968684373;-36.8426470369
149.697251228;-36.8426383464
149.6976340185;-36.8426296547
149.6980168089;-36.8426209618
149.6983995991;-36.8426122676
149.6987823892;-36.8426035722
149.6991651791;-36.8425948755
149.6995479688;-36.8425861777
149.6999307584;-36.8425774786
149.7003135478;-36.8425687782
149.700696337;-36.8425600767
149.7010791261;-36.8425513739
149.701461915;-36.8425426699
149.7018447037;-36.8425339646
149.7022274923;-36.8425252581
149.7026102807;-36.8425165504
149.7029930689;-36.8425078415
149.703375857;-36.8424991313
149.7037586449;-36.8424904199
149.7041414327;-36.8424817072
149.7045242203;-36.8424729934
149.7049070077;-36.8424642783
149.705289795;-36.8424555619
149.705672582;-36.8424468444
149.706055369;-36.8424381256
149.7064381557;-36.8424294056
149.7068209423;-36.8424206843
149.7072037288;-36.8424119618
149.707586515;-36.8424032381
149.7079693012;-36.8423945132
149.7083520871;-36.842385787
149.7087348729;-36.8423770596
149.7091176585;-36.8423683309
149.7095004439;-36.8423596011
149.7098832292;-36.84235087
149.7102660143;-36.8423421376
149.7106487993;-36.8423334041
149.7110315841;-36.8423246693
149.7114143687;-36.8423159333
149.7117971531;-36.842307196
149.7121799374;-36.8422984575
149.7125627216;-36.8422897178
149.7129455055;-36.8422809769
149.7133282893;-36.8422722347
149.7137110729;-36.8422634913
149.7140938564;-36.8422547466
149.7144766397;-36.8422460008
149.7148594228;-36.8422372537
149.7152422058;-36.8422285053
149.7156249886;-36.8422197558
149.7160077713;-36.842211005
149.7163905537;-36.842202253
149.716773336;-36.8421934997
149.7171561182;-36.8421847452
149.7175389002;-36.8421759895
149.717921682;-36.8421672326
149.7183044636;-36.8421584744
149.7186872451;-36.842149715
149.7190700264;-36.8421409544
149.6911373459;-36.843084912
149.6915201406;-36.8430762399
149.6919029351;-36.8430675666
149.6922857295;-36.843058892
149.6926685237;-36.8430502162
149.6930513177;-36.8430415391
149.6934341116;-36.8430328609
149.6938169053;-36.8430241813
149.6941996989;-36.8430155006
149.6945824923;-36.8430068186
149.6949652855;-36.8429981354
149.6953480786;-36.842989451
149.6957308715;-36.8429807654
149.6961136642;-36.8429720785
149.6964964568;-36.8429633904
149.6968792492;-36.842954701
149.6972620414;-36.8429460104
149.6976448335;-36.8429373186
149.6980276254;-36.8429286256
149.6984104171;-36.8429199313
149.6987932087;-36.8429112358
149.6991760001;-36.8429025391
149.6995587914;-36.8428938411
149.6999415825;-36.8428851419
149.7003243734;-36.8428764415
149.7007071642;-36.8428677398
149.7010899548;-36.8428590369
149.7014727452;-36.8428503328
149.7018555355;-36.8428416274
149.7022383256;-36.8428329209
149.7026211155;-36.8428242131
149.7030039053;-36.842815504
149.7033866949;-36.8428067937
149.7037694844;-36.8427980822
149.7041522736;-36.8427893695
149.7045350628;-36.8427806555
149.7049178517;-36.8427719403
149.7053006405;-36.8427632239
149.7056834291;-36.8427545062
149.7060662176;-36.8427457874
149.7064490059;-36.8427370672
149.706831794;-36.8427283459
149.707214582;-36.8427196233
149.7075973698;-36.8427108995
149.7079801574;-36.8427021745
149.7083629449;-36.8426934482
149.7087457322;-36.8426847207
149.7091285193;-36.8426759919
149.7095113063;-36.842667262
149.7098940931;-36.8426585308
149.7102768798;-36.8426497983
149.7106596662;-36.8426410647
149.7110424526;-36.8426323298
149.7114252387;-36.8426235937
149.7118080247;-36.8426148563
149.7121908105;-36.8426061177
149.7125735962;-36.8425973779
149.7129563817;-36.8425886369
149.713339167;-36.8425798946
149.7137219521;-36.8425711511
149.7141047371;-36.8425624064
149.714487522;-36.8425536604
149.7148703066;-36.8425449132
149.7152530911;-36.8425361648
149.7156358755;-36.8425274151
149.7160186596;-36.8425186642
149.7164014436;-36.8425099121
149.7167842275;-36.8425011588
149.7171670112;-36.8424924042
149.7175497947;-36.8424836484
149.717932578;-36.8424748913
149.7183153612;-36.8424661331
149.7186981442;-36.8424573736
149.7190809271;-36.8424486128
149.691148135;-36.8433925776
149.6915309312;-36.8433839053
149.6919137273;-36.8433752319
149.6922965232;-36.8433665572
149.6926793189;-36.8433578813
149.6930621145;-36.8433492042
149.6934449099;-36.8433405258
149.6938277051;-36.8433318462
149.6942105002;-36.8433231654
149.6945932951;-36.8433144833
149.6949760899;-36.8433058
149.6953588845;-36.8432971155
149.6957416789;-36.8432884297
149.6961244732;-36.8432797428
149.6965072673;-36.8432710545
149.6968900612;-36.8432623651
149.697272855;-36.8432536744
149.6976556486;-36.8432449825
149.698038442;-36.8432362894
149.6984212353;-36.843227595
149.6988040284;-36.8432188994
149.6991868214;-36.8432102026
149.6995696142;-36.8432015045
149.6999524068;-36.8431928052
149.7003351992;-36.8431841047
149.7007179915;-36.8431754029
149.7011007837;-36.8431666999
149.7014835756;-36.8431579957
149.7018663674;-36.8431492903
149.702249159;-36.8431405836
149.7026319505;-36.8431318757
149.7030147418;-36.8431231665
149.703397533;-36.8431144562
149.7037803239;-36.8431057446
149.7041631148;-36.8430970317
149.7045459054;-36.8430883177
149.7049286959;-36.8430796024
149.7053114862;-36.8430708859
149.7056942764;-36.8430621681
149.7060770663;-36.8430534491
149.7064598562;-36.8430447289
149.7068426458;-36.8430360075
149.7072254353;-36.8430272848
149.7076082247;-36.8430185609
149.7079910138;-36.8430098357
149.7083738028;-36.8430011094
149.7087565917;-36.8429923818
149.7091393803;-36.8429836529
149.7095221688;-36.8429749229
149.7099049572;-36.8429661916
149.7102877453;-36.842957459
149.7106705334;-36.8429487253
149.7110533212;-36.8429399903
149.7114361089;-36.8429312541
149.7118188964;-36.8429225166
149.7122016838;-36.842913778
149.7125844709;-36.8429050381
149.712967258;-36.8428962969
149.7133500448;-36.8428875545
149.7137328315;-36.8428788109
149.714115618;-36.8428700661
149.7144984044;-36.84286132
149.7148811906;-36.8428525728
149.7152639766;-36.8428438242
149.7156467625;-36.8428350745
149.7160295482;-36.8428263235
149.7164123337;-36.8428175713
149.7167951191;-36.8428088178
149.7171779043;-36.8428000631
149.7175606893;-36.8427913072
149.7179434742;-36.8427825501
149.7183262589;-36.8427737917
149.7187090435;-36.8427650321
149.7190918278;-36.8427562713
149.6911589242;-36.8437002431
149.691541722;-36.8436915708
149.6919245196;-36.8436828972
149.692307317;-36.8436742225
