UNIX TIME;TIME;LAT;LONG;ALT;DIST;HR;CAD;TEMP;POWER
1178697129;2007-05-09T07:52:09Z;-36,833410;149,706839;267;28.03803;0;0;No Data;No Data
1178697131;2007-05-09T07:52:11Z;-36,833333;149,706870;267;28.04698;0;0;No Data;No Data
1178697136;2007-05-09T07:52:16Z;-36,833164;149,706924;267;28.06637;0;0;No Data;No Data
1178697138;2007-05-09T07:52:18Z;-36,833086;149,706956;267;28.07542;0;0;No Data;No Data
1178697140;2007-05-09T07:52:20Z;-36,833020;149,706982;267;28.08314;0;0;No Data;No Data
1178697143;2007-05-09T07:52:23Z;-36,832911;149,706998;267;28.09529;0;0;No Data;No Data
1178697144;2007-05-09T07:52:24Z;-36,832877;149,707011;268;28.09919;0;0;No Data;No Data
1178697146;2007-05-09T07:52:26Z;-36,832810;149,707039;268;28.10705;0;0;No Data;No Data
1178697150;2007-05-09T07:52:30Z;-36,832674;149,707094;268;28.12294;0;0;No Data;No Data
1178697151;2007-05-09T07:52:31Z;-36,832606;149,707121;268;28.13089;0;0;No Data;No Data
1178697154;2007-05-09T07:52:34Z;-36,832511;149,707189;271;28.14308;0;0;No Data;No Data
1178697158;2007-05-09T07:52:38Z;-36,832392;149,707266;271;28.15793;0;0;No Data;No Data
1178697160;2007-05-09T07:52:40Z;-36,832337;149,707303;271;28.16484;0;0;No Data;No Data
1178697162;2007-05-09T07:52:42Z;-36,832268;149,707346;271;28.17336;0;0;No Data;No Data
1178697165;2007-05-09T07:52:45Z;-36,832164;149,707404;271;28.18602;0;0;No Data;No Data
1178697166;2007-05-09T07:52:46Z;-36,832104;149,707429;271;28.19302;0;0;No Data;No Data
1178697168;2007-05-09T07:52:48Z;-36,832044;149,707454;259;28.20003;0;0;No Data;No Data
1178697171;2007-05-09T07:52:51Z;-36,831932;149,707486;259;28.21274;0;0;No Data;No Data
1178697173;2007-05-09T07:52:53Z;-36,831850;149,707476;259;28.22183;0;0;No Data;No Data
1178697176;2007-05-09T07:52:56Z;-36,831925;149,707400;259;28.23261;0;0;No Data;No Data
1178697177;2007-05-09T07:52:57Z;-36,831967;149,707354;259;28.2389;0;0;No Data;No Data
1178697187;2007-05-09T07:53:07Z;-36,832258;149,707103;268;28.27833;0;0;No Data;No Data
1178697192;2007-05-09T07:53:12Z;-36,832418;149,706980;268;28.29925;0;0;No Data;No Data
1178697196;2007-05-09T07:53:16Z;-36,832565;149,706878;268;28.31805;0;0;No Data;No Data
1178697201;2007-05-09T07:53:21Z;-36,832724;149,706771;268;28.33813;0;0;No Data;No Data
1178697206;2007-05-09T07:53:26Z;-36,832878;149,706652;268;28.35827;0;0;No Data;No Data
1178697211;2007-05-09T07:53:31Z;-36,833034;149,706547;267;28.37805;0;0;No Data;No Data
1178697216;2007-05-09T07:53:36Z;-36,833213;149,706434;267;28.40038;0;0;No Data;No Data
1178697219;2007-05-09T07:53:39Z;-36,833294;149,706373;267;28.41096;0;0;No Data;No Data
1178697228;2007-05-09T07:53:48Z;-36,833611;149,706148;264;28.45161;0;0;No Data;No Data
1178697233;2007-05-09T07:53:53Z;-36,833772;149,706027;266;28.4726;0;0;No Data;No Data
1178697238;2007-05-09T07:53:58Z;-36,833934;149,705907;266;28.49356;0;0;No Data;No Data
1178697243;2007-05-09T07:54:03Z;-36,834091;149,705802;266;28.51339;0;0;No Data;No Data
1178697248;2007-05-09T07:54:08Z;-36,834256;149,705679;266;28.53478;0;0;No Data;No Data
1178697251;2007-05-09T07:54:11Z;-36,834338;149,705618;266;28.54541;0;0;No Data;No Data
1178697260;2007-05-09T07:54:20Z;-36,834631;149,705432;285;28.58203;0;0;No Data;No Data
1178697263;2007-05-09T07:54:23Z;-36,834734;149,705363;285;28.5951;0;0;No Data;No Data
1178697269;2007-05-09T07:54:29Z;-36,834939;149,705226;285;28.62103;0;0;No Data;No Data
1178697274;2007-05-09T07:54:34Z;-36,835103;149,705119;285;28.64169;0;0;No Data;No Data
1178697282;2007-05-09T07:54:42Z;-36,835375;149,704915;301;28.67704;0;0;No Data;No Data
1178697285;2007-05-09T07:54:45Z;-36,835482;149,704872;301;28.68956;0;0;No Data;No Data
1178697288;2007-05-09T07:54:48Z;-36,835551;149,704818;301;28.69862;0;0;No Data;No Data
1178697290;2007-05-09T07:54:50Z;-36,835622;149,704776;301;28.7074;0;0;No Data;No Data
1178697291;2007-05-09T07:54:51Z;-36,835672;149,704743;301;28.71373;0;0;No Data;No Data
1178697292;2007-05-09T07:54:52Z;-36,835714;149,704726;301;28.71869;0;0;No Data;No Data
1178697294;2007-05-09T07:54:54Z;-36,835771;149,704676;301;28.72648;0;0;No Data;No Data
1178697295;2007-05-09T07:54:55Z;-36,835803;149,704664;313;28.73018;0;0;No Data;No Data
1178697300;2007-05-09T07:55:00Z;-36,835948;149,704567;313;28.74852;0;0;No Data;No Data
1178697301;2007-05-09T07:55:01Z;-36,835996;149,704535;313;28.75464;0;0;No Data;No Data
1178697303;2007-05-09T07:55:03Z;-36,836041;149,704491;313;28.76103;0;0;No Data;No Data
1178697306;2007-05-09T07:55:06Z;-36,836142;149,704412;313;28.77431;0;0;No Data;No Data
1178697308;2007-05-09T07:55:08Z;-36,836215;149,704356;312;28.78389;0;0;No Data;No Data
1178697310;2007-05-09T07:55:10Z;-36,836269;149,704309;312;28.79123;0;0;No Data;No Data
1178697313;2007-05-09T07:55:13Z;-36,836369;149,704231;312;28.8044;0;0;No Data;No Data
1178697315;2007-05-09T07:55:15Z;-36,836422;149,704184;312;28.81171;0;0;No Data;No Data
1178697317;2007-05-09T07:55:17Z;-36,836498;149,704141;312;28.82102;0;0;No Data;No Data
1178697318;2007-05-09T07:55:18Z;-36,836544;149,704111;312;28.82681;0;0;No Data;No Data
1178697320;2007-05-09T07:55:20Z;-36,836599;149,704076;300;28.8337;0;0;No Data;No Data
1178697321;2007-05-09T07:55:21Z;-36,836615;149,704057;312;28.83621;0;0;No Data;No Data
1178697322;2007-05-09T07:55:22Z;-36,836671;149,704023;312;28.84316;0;0;No Data;No Data
1178697323;2007-05-09T07:55:23Z;-36,836697;149,703999;312;28.84674;0;0;No Data;No Data
1178697325;2007-05-09T07:55:25Z;-36,836743;149,703929;312;28.85481;0;0;No Data;No Data
1178697326;2007-05-09T07:55:26Z;-36,836775;149,703890;312;28.85984;0;0;No Data;No Data
1178697327;2007-05-09T07:55:27Z;-36,836779;149,703862;312;28.86235;0;0;No Data;No Data
1178697329;2007-05-09T07:55:29Z;-36,836738;149,703785;300;28.87056;0;0;No Data;No Data
1178697330;2007-05-09T07:55:30Z;-36,836687;149,703751;300;28.87697;0;0;No Data;No Data
1178697334;2007-05-09T07:55:34Z;-36,836551;149,703722;300;28.89222;0;0;No Data;No Data
1178697337;2007-05-09T07:55:37Z;-36,836458;149,703730;300;28.9025;0;0;No Data;No Data
1178697342;2007-05-09T07:55:42Z;-36,836260;149,703792;300;28.92513;0;0;No Data;No Data
1178697358;2007-05-09T07:55:58Z;-36,835702;149,704042;313;28.99103;0;0;No Data;No Data
1178697365;2007-05-09T07:56:05Z;-36,835444;149,704192;313;29.02269;0;0;No Data;No Data
1178697373;2007-05-09T07:56:13Z;-36,835175;149,704361;304;29.05617;0;0;No Data;No Data
1178697376;2007-05-09T07:56:16Z;-36,835086;149,704422;304;29.06748;0;0;No Data;No Data
1178697382;2007-05-09T07:56:22Z;-36,834915;149,704597;304;29.09209;0;0;No Data;No Data
1178697384;2007-05-09T07:56:24Z;-36,834872;149,704669;285;29.10009;0;0;No Data;No Data
1178697385;2007-05-09T07:56:25Z;-36,834834;149,704711;285;29.10573;0;0;No Data;No Data
1178697390;2007-05-09T07:56:30Z;-36,834722;149,704850;285;29.12332;0;0;No Data;No Data
1178697391;2007-05-09T07:56:31Z;-36,834695;149,704889;285;29.12792;0;0;No Data;No Data
1178697395;2007-05-09T07:56:35Z;-36,834574;149,704991;285;29.14418;0;0;No Data;No Data
1178697396;2007-05-09T07:56:36Z;-36,834524;149,705038;278;29.15115;0;0;No Data;No Data
1178697398;2007-05-09T07:56:38Z;-36,834474;149,705086;278;29.15813;0;0;No Data;No Data
1178697402;2007-05-09T07:56:42Z;-36,834355;149,705202;278;29.17496;0;0;No Data;No Data
1178697404;2007-05-09T07:56:44Z;-36,834292;149,705241;278;29.18277;0;0;No Data;No Data
1178697406;2007-05-09T07:56:46Z;-36,834207;149,705288;278;29.19313;0;0;No Data;No Data
1178697410;2007-05-09T07:56:50Z;-36,834088;149,705348;278;29.20742;0;0;No Data;No Data
1178697412;2007-05-09T07:56:52Z;-36,834013;149,705392;278;29.21661;0;0;No Data;No Data
1178697416;2007-05-09T07:56:56Z;-36,833899;149,705479;278;29.23143;0;0;No Data;No Data
1178697418;2007-05-09T07:56:58Z;-36,833838;149,705531;266;29.23965;0;0;No Data;No Data
1178697420;2007-05-09T07:57:00Z;-36,833776;149,705584;266;29.24794;0;0;No Data;No Data
1178697424;2007-05-09T07:57:04Z;-36,833624;149,705714;264;29.26844;0;0;No Data;No Data
1178697426;2007-05-09T07:57:06Z;-36,833563;149,705767;264;29.27665;0;0;No Data;No Data
1178697428;2007-05-09T07:57:08Z;-36,833525;149,705811;264;29.28241;0;0;No Data;No Data
1178697431;2007-05-09T07:57:11Z;-36,833440;149,705915;264;29.29566;0;0;No Data;No Data
1178697434;2007-05-09T07:57:14Z;-36,833362;149,705988;264;29.30649;0;0;No Data;No Data
1178697437;2007-05-09T07:57:17Z;-36,833244;149,706092;264;29.32258;0;0;No Data;No Data
1178697439;2007-05-09T07:57:19Z;-36,833184;149,706144;264;29.33066;0;0;No Data;No Data
1178697442;2007-05-09T07:57:22Z;-36,833095;149,706222;264;29.34275;0;0;No Data;No Data
1178697443;2007-05-09T07:57:23Z;-36,833062;149,706235;264;29.34661;0;0;No Data;No Data
1178697445;2007-05-09T07:57:25Z;-36,832991;149,706291;264;29.35596;0;0;No Data;No Data
1178697450;2007-05-09T07:57:30Z;-36,832813;149,706361;268;29.37666;0;0;No Data;No Data
1178697451;2007-05-09T07:57:31Z;-36,832791;149,706370;268;29.37918;0;0;No Data;No Data
1178697453;2007-05-09T07:57:33Z;-36,832735;149,706392;268;29.38562;0;0;No Data;No Data
1178697456;2007-05-09T07:57:36Z;-36,832624;149,706435;268;29.39854;0;0;No Data;No Data
1178697457;2007-05-09T07:57:37Z;-36,832590;149,706448;268;29.40244;0;0;No Data;No Data
1178697460;2007-05-09T07:57:40Z;-36,832479;149,706449;268;29.41474;0;0;No Data;No Data
1178697460;2007-05-09T07:57:40Z;-36,832445;149,706462;268;29.41865;0;0;No Data;No Data
1178697463;2007-05-09T07:57:43Z;-36,832335;149,706476;268;29.43086;0;0;No Data;No Data
1178697465;2007-05-09T07:57:45Z;-36,832275;149,706485;268;29.43753;0;0;No Data;No Data
1178697467;2007-05-09T07:57:47Z;-36,832192;149,706503;268;29.44688;0;0;No Data;No Data
1178697468;2007-05-09T07:57:48Z;-36,832169;149,706512;268;29.44951;0;0;No Data;No Data
1178697470;2007-05-09T07:57:50Z;-36,832074;149,706535;268;29.46019;0;0;No Data;No Data
1178697471;2007-05-09T07:57:51Z;-36,832052;149,706544;264;29.46276;0;0;No Data;No Data
1178697473;2007-05-09T07:57:53Z;-36,831968;149,706562;264;29.4722;0;0;No Data;No Data
1178697475;2007-05-09T07:57:55Z;-36,831910;149,706585;264;29.47891;0;0;No Data;No Data
1178697477;2007-05-09T07:57:57Z;-36,831828;149,706617;264;29.48842;0;0;No Data;No Data
1178697479;2007-05-09T07:57:59Z;-36,831752;149,706618;264;29.49687;0;0;No Data;No Data
1178697481;2007-05-09T07:58:01Z;-36,831689;149,706569;264;29.50507;0;0;No Data;No Data
1178697483;2007-05-09T07:58:03Z;-36,831666;149,706490;264;29.51248;0;0;No Data;No Data
1178697485;2007-05-09T07:58:05Z;-36,831731;149,706407;264;29.52285;0;0;No Data;No Data
1178697487;2007-05-09T07:58:07Z;-36,831769;149,706363;264;29.52867;0;0;No Data;No Data
1178697488;2007-05-09T07:58:08Z;-36,831811;149,706332;264;29.53417;0;0;No Data;No Data
1178697491;2007-05-09T07:58:11Z;-36,831895;149,706270;255;29.5451;0;0;No Data;No Data
1178697494;2007-05-09T07:58:14Z;-36,831991;149,706204;255;29.5573;0;0;No Data;No Data
1178697496;2007-05-09T07:58:16Z;-36,832075;149,706143;259;29.5681;0;0;No Data;No Data
1178697499;2007-05-09T07:58:19Z;-36,832147;149,706086;259;29.57759;0;0;No Data;No Data
1178697501;2007-05-09T07:58:21Z;-36,832219;149,706029;259;29.58707;0;0;No Data;No Data
1178697504;2007-05-09T07:58:24Z;-36,832328;149,705972;259;29.60028;0;0;No Data;No Data
1178697507;2007-05-09T07:58:27Z;-36,832438;149,705916;259;29.61357;0;0;No Data;No Data
1178697509;2007-05-09T07:58:29Z;-36,832495;149,705894;259;29.62025;0;0;No Data;No Data
1178697511;2007-05-09T07:58:31Z;-36,832567;149,705881;259;29.62838;0;0;No Data;No Data
1178697514;2007-05-09T07:58:34Z;-36,832699;149,705858;259;29.64327;0;0;No Data;No Data
1178697516;2007-05-09T07:58:36Z;-36,832759;149,705849;259;29.65008;0;0;No Data;No Data
1178697518;2007-05-09T07:58:38Z;-36,832820;149,705841;259;29.65691;0;0;No Data;No Data
1178697521;2007-05-09T07:58:41Z;-36,832947;149,705805;264;29.6715;0;0;No Data;No Data
1178697523;2007-05-09T07:58:43Z;-36,833015;149,705779;264;29.67948;0;0;No Data;No Data
1178697525;2007-05-09T07:58:45Z;-36,833084;149,705753;264;29.68753;0;0;No Data;No Data
1178697528;2007-05-09T07:58:48Z;-36,833195;149,705695;264;29.70094;0;0;No Data;No Data
1178697529;2007-05-09T07:58:49Z;-36,833226;149,705669;264;29.7051;0;0;No Data;No Data
1178697532;2007-05-09T07:58:52Z;-36,833333;149,705599;264;29.71856;0;0;No Data;No Data
1178697534;2007-05-09T07:58:54Z;-36,833386;149,705564;264;29.72523;0;0;No Data;No Data
1178697536;2007-05-09T07:58:56Z;-36,833447;149,705512;264;29.73345;0;0;No Data;No Data
1178697540;2007-05-09T07:59:00Z;-36,833571;149,705421;266;29.7495;0;0;No Data;No Data
1178697541;2007-05-09T07:59:01Z;-36,833624;149,705387;266;29.75614;0;0;No Data;No Data
1178697544;2007-05-09T07:59:04Z;-36,833714;149,705309;266;29.76838;0;0;No Data;No Data
1178697549;2007-05-09T07:59:09Z;-36,833854;149,705227;278;29.78563;0;0;No Data;No Data
1178697550;2007-05-09T07:59:10Z;-36,833921;149,705201;278;29.79348;0;0;No Data;No Data
1178697552;2007-05-09T07:59:12Z;-36,833988;149,705175;278;29.80137;0;0;No Data;No Data
1178697555;2007-05-09T07:59:15Z;-36,834075;149,705127;278;29.81202;0;0;No Data;No Data
1178697558;2007-05-09T07:59:18Z;-36,834182;149,705058;278;29.8254;0;0;No Data;No Data
1178697559;2007-05-09T07:59:19Z;-36,834215;149,705046;278;29.82927;0;0;No Data;No Data
1178697561;2007-05-09T07:59:21Z;-36,834276;149,704994;278;29.83753;0;0;No Data;No Data
1178697563;2007-05-09T07:59:23Z;-36,834331;149,704973;278;29.84403;0;0;No Data;No Data
1178697564;2007-05-09T07:59:24Z;-36,834384;149,704939;278;29.8507;0;0;No Data;No Data
1178697569;2007-05-09T07:59:29Z;-36,834547;149,704862;285;29.87011;0;0;No Data;No Data
1178697571;2007-05-09T07:59:31Z;-36,834618;149,704807;285;29.87947;0;0;No Data;No Data
1178697575;2007-05-09T07:59:35Z;-36,834744;149,704731;285;29.89508;0;0;No Data;No Data
1178697577;2007-05-09T07:59:37Z;-36,834815;149,704676;285;29.90436;0;0;No Data;No Data
1178697579;2007-05-09T07:59:39Z;-36,834899;149,704631;304;29.91454;0;0;No Data;No Data
1178697582;2007-05-09T07:59:42Z;-36,834979;149,704572;304;29.92493;0;0;No Data;No Data
1178697583;2007-05-09T07:59:43Z;-36,835020;149,704543;304;29.93016;0;0;No Data;No Data
1178697584;2007-05-09T07:59:44Z;-36,835060;149,704514;304;29.9353;0;0;No Data;No Data
1178697586;2007-05-09T07:59:46Z;-36,835100;149,704486;304;29.94043;0;0;No Data;No Data
1178697587;2007-05-09T07:59:47Z;-36,835139;149,704457;304;29.94553;0;0;No Data;No Data
1178697588;2007-05-09T07:59:48Z;-36,835189;149,704424;304;29.95185;0;0;No Data;No Data
1178697591;2007-05-09T07:59:51Z;-36,835257;149,704371;304;29.96081;0;0;No Data;No Data
1178697597;2007-05-09T07:59:57Z;-36,835484;149,704218;313;29.98957;0;0;No Data;No Data
1178697600;2007-05-09T08:00:00Z;-36,835575;149,704170;313;30.00059;0;0;No Data;No Data
1178697602;2007-05-09T08:00:02Z;-36,835624;149,704138;313;30.00676;0;0;No Data;No Data
1178697604;2007-05-09T08:00:04Z;-36,835707;149,704107;313;30.01641;0;0;No Data;No Data
1178697606;2007-05-09T08:00:06Z;-36,835776;149,704068;313;30.02488;0;0;No Data;No Data
1178697608;2007-05-09T08:00:08Z;-36,835856;149,704038;313;30.03421;0;0;No Data;No Data
1178697609;2007-05-09T08:00:09Z;-36,835896;149,704023;313;30.03886;0;0;No Data;No Data
1178697611;2007-05-09T08:00:11Z;-36,835965;149,703996;313;30.04694;0;0;No Data;No Data
1178697613;2007-05-09T08:00:13Z;-36,836015;149,703978;313;30.05273;0;0;No Data;No Data
1178697615;2007-05-09T08:00:15Z;-36,836108;149,703916;313;30.06447;0;0;No Data;No Data
1178697617;2007-05-09T08:00:17Z;-36,836151;149,703873;313;30.07067;0;0;No Data;No Data
1178697619;2007-05-09T08:00:19Z;-36,836208;149,703838;300;30.07774;0;0;No Data;No Data
1178697622;2007-05-09T08:00:22Z;-36,836316;149,703757;300;30.09176;0;0;No Data;No Data
1178697623;2007-05-09T08:00:23Z;-36,836359;149,703715;300;30.09783;0;0;No Data;No Data
1178697626;2007-05-09T08:00:26Z;-36,836418;149,703652;300;30.10642;0;0;No Data;No Data
1178697628;2007-05-09T08:00:28Z;-36,836480;149,703562;300;30.11699;0;0;No Data;No Data
1178697629;2007-05-09T08:00:29Z;-36,836503;149,703527;300;30.12102;0;0;No Data;No Data
1178697631;2007-05-09T08:00:31Z;-36,836539;149,703460;300;30.1282;0;0;No Data;No Data
1178697632;2007-05-09T08:00:32Z;-36,836559;149,703413;300;30.13296;0;0;No Data;No Data
1178697632;2007-05-09T08:00:32Z;-36,836546;149,703404;300;30.13453;0;0;No Data;No Data
1178697634;2007-05-09T08:00:34Z;-36,836486;149,703373;300;30.1417;0;0;No Data;No Data
1178697635;2007-05-09T08:00:35Z;-36,836438;149,703351;300;30.14734;0;0;No Data;No Data
1178697639;2007-05-09T08:00:39Z;-36,836321;149,703395;300;30.16093;0;0;No Data;No Data
1178697640;2007-05-09T08:00:40Z;-36,836265;149,703429;300;30.16781;0;0;No Data;No Data
1178697642;2007-05-09T08:00:42Z;-36,836213;149,703475;300;30.17493;0;0;No Data;No Data
1178697643;2007-05-09T08:00:43Z;-36,836170;149,703518;311;30.18106;0;0;No Data;No Data
1178697646;2007-05-09T08:00:46Z;-36,836120;149,703617;311;30.19151;0;0;No Data;No Data
1178697649;2007-05-09T08:00:49Z;-36,836050;149,703724;311;30.20377;0;0;No Data;No Data
1178697650;2007-05-09T08:00:50Z;-36,836030;149,703771;311;30.20854;0;0;No Data;No Data
1178697651;2007-05-09T08:00:51Z;-36,836000;149,703823;311;30.21421;0;0;No Data;No Data
1178697653;2007-05-09T08:00:53Z;-36,835962;149,703891;313;30.22155;0;0;No Data;No Data
1178697655;2007-05-09T08:00:55Z;-36,835931;149,703942;313;30.22728;0;0;No Data;No Data
1178697659;2007-05-09T08:00:59Z;-36,835834;149,704086;313;30.24402;0;0;No Data;No Data
1178697660;2007-05-09T08:01:00Z;-36,835793;149,704142;313;30.25076;0;0;No Data;No Data
1178697663;2007-05-09T08:01:03Z;-36,835702;149,704230;313;30.26357;0;0;No Data;No Data
1178697665;2007-05-09T08:01:05Z;-36,835653;149,704262;313;30.26969;0;0;No Data;No Data
1178697666;2007-05-09T08:01:06Z;-36,835604;149,704294;313;30.27581;0;0;No Data;No Data
1178697668;2007-05-09T08:01:08Z;-36,835548;149,704343;313;30.28342;0;0;No Data;No Data
1178697672;2007-05-09T08:01:12Z;-36,835416;149,704461;313;30.30147;0;0;No Data;No Data
1178697674;2007-05-09T08:01:14Z;-36,835359;149,704510;304;30.30917;0;0;No Data;No Data
1178697676;2007-05-09T08:01:16Z;-36,835300;149,704559;304;30.31703;0;0;No Data;No Data
1178697679;2007-05-09T08:01:19Z;-36,835220;149,704617;304;30.3273;0;0;No Data;No Data
1178697683;2007-05-09T08:01:23Z;-36,835054;149,704709;285;30.34749;0;0;No Data;No Data
1178697685;2007-05-09T08:01:25Z;-36,835000;149,704729;285;30.35369;0;0;No Data;No Data
1178697686;2007-05-09T08:01:26Z;-36,834957;149,704746;285;30.35862;0;0;No Data;No Data
1178697688;2007-05-09T08:01:28Z;-36,834901;149,704754;285;30.36484;0;0;No Data;No Data
1178697690;2007-05-09T08:01:30Z;-36,834812;149,704774;285;30.37488;0;0;No Data;No Data
1178697699;2007-05-09T08:01:39Z;-36,834489;149,704815;278;30.41094;0;0;No Data;No Data
1178697703;2007-05-09T08:01:43Z;-36,834313;149,704826;278;30.43048;0;0;No Data;No Data
1178697708;2007-05-09T08:01:48Z;-36,834139;149,704850;278;30.4499;0;0;No Data;No Data
1178697717;2007-05-09T08:01:57Z;-36,833787;149,704913;278;30.48941;0;0;No Data;No Data
1178697719;2007-05-09T08:01:59Z;-36,833719;149,704939;278;30.49729;0;0;No Data;No Data
1178697723;2007-05-09T08:02:03Z;-36,833594;149,704986;266;30.51178;0;0;No Data;No Data
1178697725;2007-05-09T08:02:05Z;-36,833503;149,705021;266;30.52235;0;0;No Data;No Data
1178697730;2007-05-09T08:02:10Z;-36,833354;149,705077;266;30.53966;0;0;No Data;No Data
1178697732;2007-05-09T08:02:12Z;-36,833264;149,705125;266;30.55049;0;0;No Data;No Data
1178697735;2007-05-09T08:02:15Z;-36,833177;149,705186;266;30.56156;0;0;No Data;No Data
1178697736;2007-05-09T08:02:16Z;-36,833123;149,705221;266;30.56833;0;0;No Data;No Data
1178697746;2007-05-09T08:02:26Z;-36,832791;149,705434;255;30.60985;0;0;No Data;No Data
1178697753;2007-05-09T08:02:33Z;-36,832583;149,705556;259;30.63544;0;0;No Data;No Data
1178697759;2007-05-09T08:02:39Z;-36,832377;149,705693;259;30.66143;0;0;No Data;No Data
1178697769;2007-05-09T08:02:49Z;-36,832018;149,705859;255;30.70403;0;0;No Data;No Data
1178697772;2007-05-09T08:02:52Z;-36,831926;149,705894;255;30.7147;0;0;No Data;No Data
1178697773;2007-05-09T08:02:53Z;-36,831861;149,705933;255;30.72272;0;0;No Data;No Data
1178697774;2007-05-09T08:02:54Z;-36,831838;149,705942;255;30.72537;0;0;No Data;No Data
1178697776;2007-05-09T08:02:56Z;-36,831765;149,705999;255;30.73492;0;0;No Data;No Data
1178697780;2007-05-09T08:03:00Z;-36,831658;149,706070;255;30.7484;0;0;No Data;No Data
1178697782;2007-05-09T08:03:02Z;-36,831595;149,706123;255;30.75684;0;0;No Data;No Data
1178697784;2007-05-09T08:03:04Z;-36,831532;149,706176;255;30.76528;0;0;No Data;No Data
1178697786;2007-05-09T08:03:06Z;-36,831465;149,706217;255;30.77351;0;0;No Data;No Data
1178697788;2007-05-09T08:03:08Z;-36,831402;149,706270;255;30.78193;0;0;No Data;No Data
1178697790;2007-05-09T08:03:10Z;-36,831300;149,706281;255;30.79332;0;0;No Data;No Data
1178697792;2007-05-09T08:03:12Z;-36,831320;149,706214;255;30.79968;0;0;No Data;No Data
1178697794;2007-05-09T08:03:14Z;-36,831373;149,706120;255;30.8099;0;0;No Data;No Data
1178697799;2007-05-09T08:03:19Z;-36,831475;149,705919;255;30.83104;0;0;No Data;No Data
1178697802;2007-05-09T08:03:22Z;-36,831519;149,705814;255;30.84155;0;0;No Data;No Data
1178697804;2007-05-09T08:03:24Z;-36,831561;149,705710;255;30.85191;0;0;No Data;No Data
1178697807;2007-05-09T08:03:27Z;-36,831611;149,705589;255;30.86405;0;0;No Data;No Data
1178697812;2007-05-09T08:03:32Z;-36,831702;149,705393;240;30.88426;0;0;No Data;No Data
1178697821;2007-05-09T08:03:41Z;-36,831969;149,705191;240;30.91904;0;0;No Data;No Data
1178697825;2007-05-09T08:03:45Z;-36,832115;149,705137;255;30.93609;0;0;No Data;No Data
1178697828;2007-05-09T08:03:48Z;-36,832249;149,705087;255;30.95168;0;0;No Data;No Data
1178697832;2007-05-09T08:03:52Z;-36,832394;149,705092;255;30.96785;0;0;No Data;No Data
1178697836;2007-05-09T08:03:56Z;-36,832519;149,705074;255;30.98194;0;0;No Data;No Data
1178697838;2007-05-09T08:03:58Z;-36,832596;149,705074;255;30.99059;0;0;No Data;No Data
1178697840;2007-05-09T08:04:00Z;-36,832670;149,705061;255;30.99895;0;0;No Data;No Data
1178697842;2007-05-09T08:04:02Z;-36,832744;149,705048;255;31.00727;0;0;No Data;No Data
1178697846;2007-05-09T08:04:06Z;-36,832893;149,705036;255;31.02394;0;0;No Data;No Data
1178697849;2007-05-09T08:04:09Z;-36,833001;149,705010;266;31.03622;0;0;No Data;No Data
1178697851;2007-05-09T08:04:11Z;-36,833077;149,705010;266;31.04468;0;0;No Data;No Data
1178697853;2007-05-09T08:04:13Z;-36,833170;149,704975;266;31.05549;0;0;No Data;No Data
1178697855;2007-05-09T08:04:15Z;-36,833242;149,704962;266;31.06365;0;0;No Data;No Data
1178697860;2007-05-09T08:04:20Z;-36,833412;149,704941;278;31.08269;0;0;No Data;No Data
1178697862;2007-05-09T08:04:22Z;-36,833486;149,704942;266;31.09099;0;0;No Data;No Data
1178697863;2007-05-09T08:04:23Z;-36,833534;149,704938;266;31.09645;0;0;No Data;No Data
1178697867;2007-05-09T08:04:27Z;-36,833677;149,704913;266;31.11253;0;0;No Data;No Data
1178697869;2007-05-09T08:04:29Z;-36,833736;149,704904;278;31.1192;0;0;No Data;No Data
1178697870;2007-05-09T08:04:30Z;-36,833796;149,704896;278;31.12595;0;0;No Data;No Data
1178697873;2007-05-09T08:04:33Z;-36,833889;149,704875;278;31.13657;0;0;No Data;No Data
1178697875;2007-05-09T08:04:35Z;-36,833980;149,704840;278;31.14718;0;0;No Data;No Data
1178697879;2007-05-09T08:04:39Z;-36,834101;149,704781;278;31.16164;0;0;No Data;No Data
1178697881;2007-05-09T08:04:41Z;-36,834165;149,704743;278;31.16957;0;0;No Data;No Data
1178697883;2007-05-09T08:04:43Z;-36,834226;149,704692;278;31.1778;0;0;No Data;No Data
1178697887;2007-05-09T08:04:47Z;-36,834372;149,704595;289;31.19628;0;0;No Data;No Data
1178697890;2007-05-09T08:04:50Z;-36,834455;149,704536;289;31.20693;0;0;No Data;No Data
1178697892;2007-05-09T08:04:52Z;-36,834548;149,704474;304;31.21873;0;0;No Data;No Data
1178697894;2007-05-09T08:04:54Z;-36,834589;149,704445;304;31.22403;0;0;No Data;No Data
1178697898;2007-05-09T08:04:58Z;-36,834744;149,704346;304;31.24342;0;0;No Data;No Data
1178697909;2007-05-09T08:05:09Z;-36,835094;149,704147;304;31.28628;0;0;No Data;No Data
1178697913;2007-05-09T08:05:13Z;-36,835254;149,704047;304;31.30621;0;0;No Data;No Data
1178697917;2007-05-09T08:05:17Z;-36,835379;149,704001;313;31.32075;0;0;No Data;No Data
1178697924;2007-05-09T08:05:24Z;-36,835629;149,703868;313;31.35104;0;0;No Data;No Data
1178697925;2007-05-09T08:05:25Z;-36,835649;149,703860;313;31.35347;0;0;No Data;No Data
1178697927;2007-05-09T08:05:27Z;-36,835708;149,703825;311;31.36079;0;0;No Data;No Data
